"",,Naslovna pošta,,,,,,Dodatek
Zap. št.,,,,Naselje,,Ulica,Hišna št.,
"",poštna št.,naziv pošte,,,,,,HŠ
158,1000,Ljubljana,Ljubljana,,Vodnikova cesta,,181,
159,1000,Ljubljana,Ljubljana,,Vodnikova cesta,,235,
160,1000,Ljubljana,Ljubljana,,Vojkova cesta,,3,
161,1000,Ljubljana,Ljubljana,,Vojkova cesta,,52,
162,1000,Ljubljana,Ljubljana,,Zaloška cesta,,7,
163,1000,Ljubljana,Ljubljana,,Zaloška cesta,,7,A
164,1000,Ljubljana,Ljubljana,,Zaloška cesta,,57,
165,1000,Ljubljana,Ljubljana,,Zaloška cesta,,275,A
166,1000,Ljubljana,Ljubljana,,Zemljemerska ulica,,15,
167,1210,Ljubljana Šentvid,Ljubljana,,Kosijeva ulica,,1,
168,1210,Ljubljana Šentvid,Ljubljana,,Prušnikova ulica,,2,
169,1210,Ljubljana Šentvid,Ljubljana,,Prušnikova ulica,,79,
170,1210,Ljubljana Šentvid,Ljubljana,,Prušnikova ulica,,99,
171,1210,Ljubljana - Šentvid,Medno,,Medno,,54,
172,1210,Ljubljana - Šentvid,Stanežiče,,Stanežiče,,64,
173,1211,Ljubljana Šmartno,Ljubljana,,Cesta v Gameljne,,6,
174,1211,Ljubljana Šmartno,Spodnje Gameljne,,Spodnje Gameljne,,26,
175,1211,Ljubljana Šmartno,Srednje Gameljne,,Srednje Gameljne,,49,
176,1211,Ljubljana Šmartno,Zgornje Gameljne,,Zgornje Gameljne,,20,
177,1215,Medvode,Goričane,,Goričane,,46,
178,1215,Medvode,Medvode,,Cesta ob Sori,,3,
179,1215,Medvode,Medvode,,Kalanova ulica,,7,
180,1215,Medvode,Medvode,,Medvoška cesta,,3,
181,1215,Medvode,Medvode,,Medvoška cesta,,6,
182,1215,Medvode,Sora,,Sora,,6,A
183,1215,Medvode,Zgornje Pirniče,,Zgornje Pirniče,,6,
184,1216,Smlednik,Hraše,,Hraše,,36,
185,1216,Smlednik,Smlednik,,Smlednik,,4,B
186,1216,Smlednik,Valburga,,Valburga,,5,A
187,1217,Vodice,Utik,,Utik,,1,
188,1217,Vodice,Vodice,,Kopitarjev trg,,1,
189,1217,Vodice,Vodice,,Škofjeloška cesta,,14,
190,1218,Komenda,Komenda,,Glavarjeva cesta,,39,
191,1218,Komenda,Križ,,Križ,,53,
192,1218,Komenda,Moste,,Moste,,8,C
193,1218,Komenda,Suhadole,,Suhadole,,34,
194,1219,Laze v Tuhinju,Laze v Tuhinju,,Laze v Tuhinju,,4,A
195,1222,Trojane,Trojane,,Trojane,,6,
196,1222,Trojane,Trojane,,Trojane,,11,
197,1223,Blagovica,Blagovica,,Blagovica,,30,
198,1225,Lukovica,Lukovica pri Domžalah,,Obrniška ulica,,1,
199,1225,Lukovica,Lukovica pri Domžalah,,Stari trg,,17,
200,1225,Lukovica,Prevoje pri Šentvidu,,Stara cesta,,22,
201,1230,Domžale,Domžale,,Breznikova ulica,,15,
202,1230,Domžale,Domžale,,Cesta talcev,,4,
203,1230,Domžale,Domžale,,Karantanska cesta,,5,
204,1230,Domžale,Domžale,,Kolodvorska cesta,,11,
205,1230,Domžale,Domžale,,Ljubljanska cesta,,2,
206,1230,Domžale,Domžale,,Ljubljanska cesta,,69,
207,1230,Domžale,Domžale,,Ljubljanska cesta,,74,
208,1230,Domžale,Domžale,,Ljubljanska cesta,,85,
209,1230,Domžale,Domžale,,Ljubljanska cesta,,96,
210,1230,Domžale,Domžale,,Miklošičeva ulica,,1,
211,1230,Domžale,Domžale,,Študljanska cesta,,85,B
212,1230,Domžale,Dragomelj,,Dragomelj,,85,
213,1230,Domžale,Ihan,,Breznikova cesta,,61,A
214,1230,Domžale,Rodica,,Perkova ulica,,17,
215,1230,Domžale,Srednje Jarše,,Jarška cesta,,77,
216,1230,Domžale,Vir,,Čufarjeva ulica,,1,
217,1230,Domžale,Vir,,Gubčeva ulica,,12,A
218,1230,Domžale,Vir,,Tolstojeva ulica,,1,
219,1231,Ljubljana Črnuče,Ljubljana,,Brnčičeva ulica,,13,
220,1231,Ljubljana Črnuče,Ljubljana,,Cesta 24. junija,,15,
221,1231,Ljubljana Črnuče,Ljubljana,,Dunajska cesta,,361,
222,1231,Ljubljana Črnuče,Ljubljana,,Dunajska cesta,,421,
223,1231,Ljubljana Črnuče,Ljubljana,,Podgorica,,63,
224,1231,Ljubljana Črnuče,Ljubljana,,Pot k sejmišču,,32,
225,1231,Ljubljana Črnuče,Ljubljana,,Šentjakob,,43,
226,1233,Dob,Dob,,Ulica 7. avgusta,,23,
227,1233,Dob,Dob,,Ulica 7. avgusta,,29,A
228,1233,Dob,Krtina,,Krtina,,81,
229,1234,Mengeš,Loka pri Mengšu,,Gasilska cesta,,46,
230,1234,Mengeš,Mengeš,,Kolodvorska cesta,,2,A
231,1234,Mengeš,Mengeš,,Liparjeva cesta,,33,
232,1234,Mengeš,Mengeš,,Slovenska cesta,,30,
233,1234,Mengeš,Mengeš,,Slovenska cesta,,67,
234,1234,Mengeš,Mengeš,,Slovenska cesta,,85,
"",,Naslovna pošta,,,,,,Dodatek
